flow_type,citizenship_code,citizenship_country,reporting_country_code,reporting_country,year,value
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,HR,Croatia,2019,1018.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,HU,Hungary,2015,7104.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,HU,Hungary,2016,7168.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,HU,Hungary,2017,6512.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,HU,Hungary,2018,17065.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,HU,Hungary,2019,17017.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IE,Ireland,2015,17983.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IE,Ireland,2016,18224.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IE,Ireland,2017,17614.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IE,Ireland,2018,16474.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IE,Ireland,2019,12655.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IS,Iceland,2015,900.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IS,Iceland,2016,1345.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IS,Iceland,2017,1232.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IS,Iceland,2018,1883.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IS,Iceland,2019,2274.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IT,Italy,2015,20874.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IT,Italy,2016,20136.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IT,Italy,2017,19575.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IT,Italy,2018,20686.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,IT,Italy,2019,27111.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LI,Liechtenstein,2015,121.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LI,Liechtenstein,2016,143.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LI,Liechtenstein,2017,120.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LI,Liechtenstein,2018,143.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LI,Liechtenstein,2019,154.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LT,Lithuania,2015,333.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LT,Lithuania,2016,292.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LT,Lithuania,2017,355.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LT,Lithuania,2018,373.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LT,Lithuania,2019,339.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LU,Luxembourg,2015,7932.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LU,Luxembourg,2016,9010.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LU,Luxembourg,2017,9268.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LU,Luxembourg,2018,9361.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LU,Luxembourg,2019,10587.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LV,Latvia,2015,1139.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LV,Latvia,2016,543.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LV,Latvia,2017,455.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LV,Latvia,2018,391.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,LV,Latvia,2019,549.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MD,Moldova,2015,13750.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MD,Moldova,2016,31468.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MD,Moldova,2017,35977.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MD,Moldova,2018,33251.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MD,Moldova,2019,23309.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MK,North Macedonia,2015,131.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MK,North Macedonia,2016,71.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MK,North Macedonia,2017,58.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MK,North Macedonia,2018,49.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MK,North Macedonia,2019,57.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MT,Malta,2015,3541.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MT,Malta,2016,3682.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MT,Malta,2017,2952.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MT,Malta,2018,4861.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,MT,Malta,2019,2730.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NL,Netherlands,2015,31354.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NL,Netherlands,2016,33553.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NL,Netherlands,2017,34697.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NL,Netherlands,2018,37612.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NL,Netherlands,2019,39492.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NO,Norway,2015,14195.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NO,Norway,2016,19122.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NO,Norway,2017,17565.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NO,Norway,2018,14764.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,NO,Norway,2019,10150.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PL,Poland,2015,34320.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PL,Poland,2016,17847.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PL,Poland,2017,21978.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PL,Poland,2018,17569.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PL,Poland,2019,19463.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PT,Portugal,2015,327.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PT,Portugal,2016,432.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PT,Portugal,2017,327.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PT,Portugal,2018,1248.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,PT,Portugal,2019,218.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,RO,Romania,2015,3881.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,RO,Romania,2016,574.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,RO,Romania,2017,6076.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,RO,Romania,2018,5668.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,RO,Romania,2019,10137.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SE,Sweden,2015,12214.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SE,Sweden,2016,12441.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SE,Sweden,2017,12467.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SE,Sweden,2018,13267.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SE,Sweden,2019,14364.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SI,Slovenia,2015,2349.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SI,Slovenia,2016,2213.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SI,Slovenia,2017,2417.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SI,Slovenia,2018,2159.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SI,Slovenia,2019,2189.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2015,30.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2016,60.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2017,9.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2018,22.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2019,20.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2015,85623.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2016,116469.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2017,144085.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2018,126954.0
emigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2019,147693.0
emigration,NAT,Reporting country,AT,Austria,2015,15150.0
emigration,NAT,Reporting country,AT,Austria,2016,15269.0
emigration,NAT,Reporting country,AT,Austria,2017,15021.0
emigration,NAT,Reporting country,AT,Austria,2018,14372.0
emigration,NAT,Reporting country,AT,Austria,2019,14609.0
emigration,NAT,Reporting country,AT,Austria,2020,12767.0
emigration,NAT,Reporting country,AT,Austria,2021,12925.0
emigration,NAT,Reporting country,AT,Austria,2022,17144.0
emigration,NAT,Reporting country,AT,Austria,2023,14001.0
emigration,NAT,Reporting country,AT,Austria,2024,14463.0
emigration,NAT,Reporting country,BE,Belgium,2015,29949.0
emigration,NAT,Reporting country,BE,Belgium,2016,30691.0
emigration,NAT,Reporting country,BE,Belgium,2017,31108.0
emigration,NAT,Reporting country,BE,Belgium,2018,32145.0
emigration,NAT,Reporting country,BE,Belgium,2019,30787.0
emigration,NAT,Reporting country,BE,Belgium,2020,24535.0
emigration,NAT,Reporting country,BE,Belgium,2021,28221.0
emigration,NAT,Reporting country,BE,Belgium,2022,29907.0
emigration,NAT,Reporting country,BE,Belgium,2023,30579.0
emigration,NAT,Reporting country,BE,Belgium,2024,30655.0
emigration,NAT,Reporting country,BG,Bulgaria,2015,24487.0
emigration,NAT,Reporting country,BG,Bulgaria,2016,25795.0
emigration,NAT,Reporting country,BG,Bulgaria,2017,26992.0
emigration,NAT,Reporting country,BG,Bulgaria,2018,31263.0
emigration,NAT,Reporting country,BG,Bulgaria,2019,37931.0
emigration,NAT,Reporting country,BG,Bulgaria,2020,3658.0
emigration,NAT,Reporting country,BG,Bulgaria,2021,24442.0
emigration,NAT,Reporting country,BG,Bulgaria,2022,11972.0
emigration,NAT,Reporting country,BG,Bulgaria,2023,11913.0
emigration,NAT,Reporting country,BG,Bulgaria,2024,9119.0
emigration,NAT,Reporting country,CH,Switzerland,2015,30103.0
emigration,NAT,Reporting country,CH,Switzerland,2016,30565.0
emigration,NAT,Reporting country,CH,Switzerland,2017,31840.0
emigration,NAT,Reporting country,CH,Switzerland,2018,31794.0
emigration,NAT,Reporting country,CH,Switzerland,2019,31362.0
emigration,NAT,Reporting country,CH,Switzerland,2020,25774.0
emigration,NAT,Reporting country,CH,Switzerland,2021,28716.0
emigration,NAT,Reporting country,CH,Switzerland,2022,31262.0
emigration,NAT,Reporting country,CH,Switzerland,2023,30674.0
emigration,NAT,Reporting country,CH,Switzerland,2024,30106.0
emigration,NAT,Reporting country,CY,Cyprus,2015,2095.0
emigration,NAT,Reporting country,CY,Cyprus,2016,2663.0
emigration,NAT,Reporting country,CY,Cyprus,2017,2024.0
emigration,NAT,Reporting country,CY,Cyprus,2018,2812.0
emigration,NAT,Reporting country,CY,Cyprus,2019,2263.0
emigration,NAT,Reporting country,CY,Cyprus,2020,2121.0
emigration,NAT,Reporting country,CY,Cyprus,2021,1056.0
emigration,NAT,Reporting country,CY,Cyprus,2022,1107.0
emigration,NAT,Reporting country,CY,Cyprus,2023,1052.0
emigration,NAT,Reporting country,CY,Cyprus,2024,1660.0
emigration,NAT,Reporting country,CZ,Czechia,2015,6803.0
emigration,NAT,Reporting country,CZ,Czechia,2016,6376.0
emigration,NAT,Reporting country,CZ,Czechia,2017,5780.0
emigration,NAT,Reporting country,CZ,Czechia,2018,5077.0
emigration,NAT,Reporting country,CZ,Czechia,2019,5742.0
emigration,NAT,Reporting country,CZ,Czechia,2020,2947.0
emigration,NAT,Reporting country,CZ,Czechia,2021,2988.0
emigration,NAT,Reporting country,CZ,Czechia,2022,4464.0
emigration,NAT,Reporting country,CZ,Czechia,2023,4472.0
emigration,NAT,Reporting country,CZ,Czechia,2024,4213.0
emigration,NAT,Reporting country,DE,Germany,2015,104850.0
emigration,NAT,Reporting country,DE,Germany,2016,210338.0
emigration,NAT,Reporting country,DE,Germany,2017,174137.0
emigration,NAT,Reporting country,DE,Germany,2018,148785.0
emigration,NAT,Reporting country,DE,Germany,2019,143741.0
emigration,NAT,Reporting country,DE,Germany,2020,109387.0
emigration,NAT,Reporting country,DE,Germany,2021,139602.0
emigration,NAT,Reporting country,DE,Germany,2022,156822.0
emigration,NAT,Reporting country,DE,Germany,2023,147539.0
emigration,NAT,Reporting country,DE,Germany,2024,151286.0
emigration,NAT,Reporting country,DK,Denmark,2015,14020.0
emigration,NAT,Reporting country,DK,Denmark,2016,15273.0
emigration,NAT,Reporting country,DK,Denmark,2017,14871.0
emigration,NAT,Reporting country,DK,Denmark,2018,14944.0
emigration,NAT,Reporting country,DK,Denmark,2019,14150.0
emigration,NAT,Reporting country,DK,Denmark,2020,12079.0
emigration,NAT,Reporting country,DK,Denmark,2021,12456.0
emigration,NAT,Reporting country,DK,Denmark,2022,18859.0
emigration,NAT,Reporting country,DK,Denmark,2023,17632.0
emigration,NAT,Reporting country,DK,Denmark,2024,16887.0
emigration,NAT,Reporting country,EE,Estonia,2015,8957.0
emigration,NAT,Reporting country,EE,Estonia,2016,9141.0
emigration,NAT,Reporting country,EE,Estonia,2017,8014.0
emigration,NAT,Reporting country,EE,Estonia,2018,6569.0
emigration,NAT,Reporting country,EE,Estonia,2019,6580.0
emigration,NAT,Reporting country,EE,Estonia,2020,6920.0
emigration,NAT,Reporting country,EE,Estonia,2021,6950.0
emigration,NAT,Reporting country,EE,Estonia,2022,5352.0
emigration,NAT,Reporting country,EE,Estonia,2023,5511.0
emigration,NAT,Reporting country,EE,Estonia,2024,6472.0
emigration,NAT,Reporting country,EL,Greece,2015,60516.0
emigration,NAT,Reporting country,EL,Greece,2016,61368.0
emigration,NAT,Reporting country,EL,Greece,2017,60816.0
emigration,NAT,Reporting country,EL,Greece,2018,57495.0
emigration,NAT,Reporting country,EL,Greece,2019,53415.0
emigration,NAT,Reporting country,EL,Greece,2020,41111.0
emigration,NAT,Reporting country,EL,Greece,2021,41505.0
emigration,NAT,Reporting country,EL,Greece,2022,40151.0
emigration,NAT,Reporting country,EL,Greece,2023,36931.0
emigration,NAT,Reporting country,EL,Greece,2024,32141.0
emigration,NAT,Reporting country,ES,Spain,2015,94645.0
emigration,NAT,Reporting country,ES,Spain,2016,89825.0
emigration,NAT,Reporting country,ES,Spain,2017,86827.0
emigration,NAT,Reporting country,ES,Spain,2018,79260.0
emigration,NAT,Reporting country,ES,Spain,2019,76092.0
emigration,NAT,Reporting country,ES,Spain,2020,65429.0
emigration,NAT,Reporting country,ES,Spain,2021,155533.0
emigration,NAT,Reporting country,ES,Spain,2022,141124.0
emigration,NAT,Reporting country,ES,Spain,2023,126901.0
emigration,NAT,Reporting country,ES,Spain,2024,137719.0
emigration,NAT,Reporting country,FI,Finland,2015,9628.0
emigration,NAT,Reporting country,FI,Finland,2016,10603.0
emigration,NAT,Reporting country,FI,Finland,2017,10167.0
emigration,NAT,Reporting country,FI,Finland,2018,11538.0
emigration,NAT,Reporting country,FI,Finland,2019,10036.0
emigration,NAT,Reporting country,FI,Finland,2020,8529.0
emigration,NAT,Reporting country,FI,Finland,2021,8245.0
emigration,NAT,Reporting country,FI,Finland,2022,9154.0
emigration,NAT,Reporting country,FI,Finland,2023,8763.0
emigration,NAT,Reporting country,FI,Finland,2024,9013.0
emigration,NAT,Reporting country,FR,France,2015,272594.0
emigration,NAT,Reporting country,FR,France,2016,263442.0
emigration,NAT,Reporting country,FR,France,2017,193923.0
emigration,NAT,Reporting country,FR,France,2018,150586.0
emigration,NAT,Reporting country,FR,France,2019,204693.0
emigration,NAT,Reporting country,FR,France,2020,140445.0
emigration,NAT,Reporting country,FR,France,2021,111849.0
emigration,NAT,Reporting country,FR,France,2022,178513.0
emigration,NAT,Reporting country,FR,France,2023,189160.0
emigration,NAT,Reporting country,FR,France,2024,183617.0
emigration,NAT,Reporting country,HR,Croatia,2015,28268.0
emigration,NAT,Reporting country,HR,Croatia,2016,34815.0
emigration,NAT,Reporting country,HR,Croatia,2017,45367.0
emigration,NAT,Reporting country,HR,Croatia,2018,36413.0
emigration,NAT,Reporting country,HR,Croatia,2019,32453.0
emigration,NAT,Reporting country,HR,Croatia,2020,20886.0
emigration,NAT,Reporting country,HR,Croatia,2021,25950.0
emigration,NAT,Reporting country,HR,Croatia,2022,32739.0
emigration,NAT,Reporting country,HR,Croatia,2023,25427.0
emigration,NAT,Reporting country,HR,Croatia,2024,20147.0
emigration,NAT,Reporting country,HU,Hungary,2015,32852.0
emigration,NAT,Reporting country,HU,Hungary,2016,29425.0
emigration,NAT,Reporting country,HU,Hungary,2017,26957.0
emigration,NAT,Reporting country,HU,Hungary,2018,23808.0
emigration,NAT,Reporting country,HU,Hungary,2019,21900.0
emigration,NAT,Reporting country,HU,Hungary,2020,19322.0
emigration,NAT,Reporting country,HU,Hungary,2021,21730.0
emigration,NAT,Reporting country,HU,Hungary,2022,28825.0
emigration,NAT,Reporting country,HU,Hungary,2023,35736.0
emigration,NAT,Reporting country,HU,Hungary,2024,41294.0
emigration,NAT,Reporting country,IE,Ireland,2015,38489.0
emigration,NAT,Reporting country,IE,Ireland,2016,26765.0
emigration,NAT,Reporting country,IE,Ireland,2017,29180.0
emigration,NAT,Reporting country,IE,Ireland,2018,23724.0
emigration,NAT,Reporting country,IE,Ireland,2019,30131.0
emigration,NAT,Reporting country,IE,Ireland,2020,18205.0
emigration,NAT,Reporting country,IE,Ireland,2021,29105.0
emigration,NAT,Reporting country,IE,Ireland,2022,29615.0
emigration,NAT,Reporting country,IE,Ireland,2023,34023.0
emigration,NAT,Reporting country,IE,Ireland,2024,28768.0
emigration,NAT,Reporting country,IS,Iceland,2015,2924.0
emigration,NAT,Reporting country,IS,Iceland,2016,2507.0
emigration,NAT,Reporting country,IS,Iceland,2017,2160.0
emigration,NAT,Reporting country,IS,Iceland,2018,2190.0
emigration,NAT,Reporting country,IS,Iceland,2019,1957.0
emigration,NAT,Reporting country,IS,Iceland,2020,1647.0
emigration,NAT,Reporting country,IS,Iceland,2021,1287.0
emigration,NAT,Reporting country,IS,Iceland,2022,2062.0
emigration,NAT,Reporting country,IS,Iceland,2023,1877.0
emigration,NAT,Reporting country,IS,Iceland,2024,2059.0
emigration,NAT,Reporting country,IT,Italy,2015,102259.0
emigration,NAT,Reporting country,IT,Italy,2016,114512.0
emigration,NAT,Reporting country,IT,Italy,2017,114559.0
emigration,NAT,Reporting country,IT,Italy,2018,116732.0
emigration,NAT,Reporting country,IT,Italy,2019,122020.0
emigration,NAT,Reporting country,IT,Italy,2020,120950.0
emigration,NAT,Reporting country,IT,Italy,2021,94219.0
emigration,NAT,Reporting country,IT,Italy,2022,99510.0
emigration,NAT,Reporting country,IT,Italy,2023,114057.0
emigration,NAT,Reporting country,IT,Italy,2024,141056.0
emigration,NAT,Reporting country,LI,Liechtenstein,2015,239.0
emigration,NAT,Reporting country,LI,Liechtenstein,2016,240.0
emigration,NAT,Reporting country,LI,Liechtenstein,2017,210.0
emigration,NAT,Reporting country,LI,Liechtenstein,2018,237.0
emigration,NAT,Reporting country,LI,Liechtenstein,2019,191.0
emigration,NAT,Reporting country,LI,Liechtenstein,2020,203.0
emigration,NAT,Reporting country,LI,Liechtenstein,2021,214.0
emigration,NAT,Reporting country,LI,Liechtenstein,2022,178.0
emigration,NAT,Reporting country,LI,Liechtenstein,2023,173.0
emigration,NAT,Reporting country,LI,Liechtenstein,2024,207.0
emigration,NAT,Reporting country,LT,Lithuania,2015,42858.0
emigration,NAT,Reporting country,LT,Lithuania,2016,50457.0
emigration,NAT,Reporting country,LT,Lithuania,2017,47924.0
emigration,NAT,Reporting country,LT,Lithuania,2018,32847.0
